1.00,1.00,10.51,11.64
1.00,1.00,14.45,7.07
1.00,1.00,16.58,4.61
1.00,1.00,18.20,2.78
1.00,1.00,18.98,1.97
1.00,1.00,18.34,2.63
1.00,1.00,1.00,2.84
1.00,1.00,17.66,3.16
1.00,1.00,17.25,3.77
1.00,1.00,16.85,4.22
1.00,1.00,16.42,4.72
1.00,1.00,15.33,5.72
1.00,1.00,12.65,8.37
1.00,1.00,10.16,11.00
1.00,1.00,10.10,10.90
1.00,1.00,10.61,10.18
1.00,1.00,10.91,9.74
1.00,1.00,11.64,8.88
1.00,1.01,12.17,8.21
1.00,1.29,12.62,7.64
1.00,1.13,12.77,7.58
1.00,1.00,12.80,7.79
1.00,1.00,13.00,7.97
2.23,1.00,12.62,8.35
4.17,1.00,12.38,7.85
4.37,1.00,12.31,7.07
4.66,1.00,11.87,7.39
5.36,1.00,11.30,7.78
5.45,1.00,10.94,7.64
5.10,1.00,10.92,7.77
4.68,1.00,11.56,7.67
4.29,1.00,12.29,7.39
3.85,1.00,13.02,6.93
3.66,1.00,12.07,8.61
3.62,1.00,9.63,11.25
3.77,1.00,8.08,12.52
3.61,1.00,7.26,13.13
3.06,1.00,6.66,13.98
2.01,1.00,5.93,15.11
1.55,1.00,5.60,16.38
2.44,1.00,5.87,16.30
3.85,1.00,7.14,14.19
4.44,1.00,8.65,11.47
4.47,1.00,9.61,10.35
4.66,1.00,9.77,10.06
4.67,1.00,9.73,9.98
4.51,1.00,9.88,9.91
3.83,1.00,9.87,10.11
3.33,1.00,9.79,10.87
3.64,1.00,9.97,11.18
4.43,1.00,9.96,10.69
4.46,1.00,9.94,10.02
3.71,1.00,10.08,9.85
3.03,1.00,10.72,9.93
3.11,1.00,10.94,10.05
4.11,1.00,10.90,9.73
5.31,1.00,10.69,8.81
6.12,1.00,10.51,8.27
6.83,1.00,10.26,7.84
7.97,1.00,10.06,7.49
8.73,1.00,9.68,6.50
9.23,1.00,9.59,6.38
9.92,1.00,9.26,6.33
9.89,1.00,8.57,7.18
9.02,1.00,7.83,6.02
8.70,1.00,8.03,4.32
7.28,1.00,11.12,8.14
2.65,1.00,10.29,5.09
1.00,1.00,16.13,8.37
1.00,5.86,14.42,4.72
1.00,9.70,13.61,3.55
1.00,10.64,14.11,1.94
1.00,10.48,10.71,6.58
1.00,9.50,3.11,13.55
1.00,8.61,6.86,8.18
1.00,6.56,22.39,1.00
1.00,4.00,31.87,1.00
1.00,3.52,32.09,1.00
1.00,3.29,20.23,1.00
1.00,3.33,9.18,9.57
1.00,3.96,5.72,13.21
1.00,3.97,4.39,14.50
1.00,2.98,3.57,16.27
1.00,1.05,3.65,17.49
1.00,1.00,4.40,17.21
1.00,1.00,1.87,21.71
1.00,1.00,1.00,27.29
1.00,1.00,1.00,26.13
4.64,3.02,1.12,19.16
6.15,9.72,3.10,5.64
5.66,10.30,3.14,1.11
7.40,9.09,2.15,1.26
11.18,7.63,1.84,2.13
10.07,5.32,1.56,2.20
8.84,4.21,1.11,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
